,x,y,cluster,type
2296,-11.09419,9.062206,-1,OK
2297,-11.150791,9.005424,-1,OK
2298,-11.029584,9.128763,-1,OK
2300,-0.012546735,1.18353,-1,OK
2301,1.938685,0.05585508,-1,OK
2302,1.9091194,0.06697725,-1,OK
2304,-1.6154073,0.6048712,8,OK
2306,-7.2780466,13.250986,7,OK
2307,-7.291156,13.264133,7,OK
2309,0.3412545,0.9266369,13,OK
2311,-7.4060264,13.372225,7,OK
2312,-1.3050576,2.929232,-1,OK
2314,-11.735239,2.2388365,-1,OK
2315,-12.190387,2.194914,-1,OK
2317,-1.3562901,2.9656546,-1,OK
2333,-1.4930282,2.5430994,-1,OK
2335,-1.5322078,2.3601317,-1,OK
2337,-1.5483335,2.5642152,-1,OK
2339,-1.4138625,2.7540104,-1,OK
2340,-0.958622,2.5588,-1,OK
2342,-1.2966094,2.940631,-1,OK
2343,-1.3306082,2.9153132,-1,OK
2344,0.017097354,1.381771,-1,OK
2346,-1.9880549,2.1207583,15,OK
2348,-2.0738487,2.3050323,-1,OK
2350,-2.9733684,3.2498012,-1,OK
2351,-2.9884405,3.2416947,-1,OK
2353,-1.7828768,1.0692341,8,OK
2401,-0.9589424,2.4362159,-1,OK
2402,-1.0301993,2.4093091,-1,OK
2403,1.8620383,6.146237,-1,OK
2404,1.8616776,6.0629597,-1,OK
2406,-0.020776378,1.1414701,-1,OK
2474,23.220602,-8.677131,6,OK
2519,6.536834,-6.7043333,-1,OK
2520,23.194376,-8.631862,6,OK
2521,23.185377,-8.648781,6,OK
2522,23.19349,-8.630392,6,OK
2523,23.19219,-8.628647,6,OK
2524,23.186073,-8.640334,6,OK
2525,23.158756,-8.375304,6,OK
2568,-12.927938,-5.4725513,-1,OK
2569,-12.920531,-5.4775643,-1,OK
2570,-7.5968595,19.581238,-1,OK
2571,-7.603328,19.581713,-1,OK
2572,-7.6054683,19.592154,-1,OK
2574,-7.617391,19.606012,-1,OK
2576,-2.5875492,-4.7006288,-1,OK
2608,-3.4139643,1.4567394,-1,OK
2612,-4.371334,1.4081539,10,OK
2614,-4.257701,1.4225365,10,OK
2616,-4.329162,1.327258,10,OK
2618,-4.3758693,1.4061059,-1,OK
2620,-4.359998,1.2299657,10,OK
2622,-4.303689,1.7594978,-1,OK
2624,-3.171459,3.1906703,-1,OK
2626,-1.9568614,-0.09058273,14,OK
2628,-4.3427196,1.7896801,-1,OK
2630,-3.0650513,3.2478065,-1,OK
2658,-2.1218014,1.6988927,-1,OK
2692,-4.3222895,1.779292,-1,OK
2694,-3.032552,3.2288797,-1,OK
2695,-3.0442662,3.227379,-1,OK
2697,-1.9516606,-0.079946585,14,OK
2699,-4.3479156,1.7681738,-1,OK
2701,-2.9703681,3.236207,-1,OK
